"codigo";"titulo";"subtitulo";"informacao";"unidade";"estado_conservacao";"situacao";"numero_tombamento";"colecao";"subcolecao";"tipologia";"cedido_a";"data_limite_cessao"
"000204";"CASTANHOLA";"";"Pintura em eucatex com tinta óleo, medindo 57.5 x 45.5 cm, produzida em 1995. FRANCISCO IRAN";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002313";"CIDADE";"";"Pintura em tela com tinta acrílica, medindo 117,5 x 46 cm, produzida 2012. MARIE ANGE GIAQUINTO";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002237";"COLHEDORES DE FLORES";"";"Pintura em papel com lápis de cor, medindo 30 x 20 cm, produzida em 2005. JUDITH PONDOFE";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002346";"COMPLETUDE";"";"Pintura em tela com tinta acrílica, medindo 30 x 40 cm, produzida em 2011. MARILIA BRIZOLARA";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000171";"COMPOSIÇÃO VERDE";"";"Pintura em madeira com tinta óleo, medindo 110 x 160 cm, produzida em 2005. DIETER RUCKHABERLE";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000128";"CONSERTO DE BARCO";"";"Pintura em aquarela sobre papel, medindo 37 x 50 cm, produzida em 2013. ALBERTO GIULIANI";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000228";"CREPÚSCULO";"";"Pintura em eucatex com tinta acrílica, medindo 80 x 87 cm, produzida em 2003. JOTA MEDEIROS";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000351";"CRISTO";"";"Pintura em tela com tinta acrílica, medindo 98 x 68 cm, produzida em 1998. SELMA BEZERRA";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000945";"CRISTO";"";"Pintura em papel com giz pastel, medindo 50 x 70 cm, produzida em 2013. ASSIS MARINHO";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000946";"CRISTO";"";"Desenho em cartão com giz pastel, medindo 33 x 22 cm, produzida em 2012. ASSIS MARINHO";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"2017033108";"Pintura";"";"Pintura";"";""
"000165";"DA NATUREZA";"";"Pintura em tela com tinta acrílica, medindo 20 x 20 cm, produzida em 2007. CÉLIA ALBURQUEQUE";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"001752";"DOMINGO NA PRAIA";"";"Pintura em papel com tinta aquarela, medindo 56 x 137 cm, produzida em 2018. ALBERTO GIULIANI";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002355";"DOM QUIXOTE";"";"Pintura sobre papel com pastel seco, medindo 63 x 42 cm, produzida em 1965. NEWTON NAVARRO";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000227";"Dormiente";"";"Pintura em tela com tinta óleo, medindo 50 x 70 cm, produzida em 2006. JAYR PENNY";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000262";"DUO";"";"Díptico em tela com tinta acrílica, medindo 100 x 200 cm, produzida em 2000. JOTA MEDEIROS";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002218";"DUO II";"";"Díptico em tinta acrílicasobre tela, medindo 160 x 80 cm (80 x 80 cm cada parte), produzida em 1980. JOTA MEDEIROS";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002150";"EGO";"";"Pintura em papel com tinta pastel, medindo 57 x 72 cm, produzida em 2000. ISAIAS RIBEIRO";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002157";"ESTRELA GUIA DOS NAVEGANTES";"";"Pintura sobre papel com tinta aquarela, medindo 25 x 37 cm, produzida em 2005. IVANILDA PINHEIRO";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"001950";"ESTUDO: HOMENAGEM À EUROPA";"";"Pintura em papel com tinta acrílica, medindo 66 x 97 cm, produzida em 2005. DORIAN GRAY";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000329";"FLOWER MILK";"";"Pintura mista sobre tela, medindo 100 x 140 cm, produzida em 2003. OTÁVIO RABELO";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002648";"FORTE DOS REIS MAGOS";"";"Pintura sobre papel com tinta aquarela, medindo 30 x 40 cm, produzida em 2013. VERÔNICA E CLEWTON";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000209";"FUNDSTUCKE I, N.II";"";"Pintura mista sobre papel, medindo 65 x 210 cm, produzida em 2005. GUDRUN FISCHER";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"2017033104";"Pintura";"";"Pintura";"";""
"000146";"GALÁXIAS";"";"Pintura em tela com tinta acrílica, medindo 100 x 100 cm, produzida em 2009. ANDRUCHAK";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000124";"GRANDE IMPACTO CONTRA A NATUREZA";"";"Pintura em tela com tinta acrílica, medindo 200 x 150 cm, produzida em 2005. AKBAR BEHKALAM";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"2017033112";"Pintura";"";"Pintura";"";""
"000164";"JARDINS DO AMANHÃ";"";"Pintura em tela com tinta acrílica, medindo 50 x 50 cm, produzida em 2007. CÉLIA ALBURQUEQUE";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002014";"JARRO COM BORBOLETA";"";"Pintura sobre tela com tinta óleo, medindo 50 x 60 cm, produzida em 2015. ERASMO ANDRADE";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002252";"LÁ FORA A CIDADE";"";"Pintura em papel com tinta mista, medindo 49 x 33 cm, produzida em 1978. JUSSIER RIBEIRO";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002309";"LAMPIÃO SEMBLANTE";"";"Pintura em tela com tinta acrílica, medindo 60 x 73 cm, produzida em 2015. MANUEL BLAS";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002347";"LIMITE";"";"Pintura em tela com tinta acrílica, medindo 160 x 45 cm, produzida em 2004. MARLENE ALMEIDA";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000147";"LUA";"";"Pintura em tela com tinta acrílica, medindo 100 x 100 cm, produzida em 2009. ANDRUCHAK";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000175";"LUA NOVA";"";"Pintura em tela com tinta acrílica, medindo 50 x 70 cm, produzida em 2005. EDDA KRULLMANN";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"2017033106";"Pintura";"";"Pintura";"";""
"002545";"MACAU ANOS 30";"";"Pintura em papel reciclado com tinta aquarela, medindo 42 x 29 cm, produzida em 2003. SOCORRO EVANGELISTA";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"001915";"MÁGICA (!) ";"";"Pintura com tinta mista sobre tela, medindo 100 x 70 cm, produzida em 2010. CLARISSA TORRES";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000163";"MANGUE";"";"Pintura mista sobre papel, medindo 40 x 100 cm, produzida em 2005. CÉLIA ALBURQUEQUE";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"001949";"MÃO SALIENTE";"";"Pintura em tela com tinta óleo, medindo 19 x 33 cm, produzida em 2016. DENNIS LIMA";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000568";"METAMORFOSE";"";"Pintura em tela com tinta acrílica, medindo 150 x 145 cm, produzida em 2005. ULISSES DE ANDRADE";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000148";"MEU MUNDO";"";"Pintura em tela com tinta acrílica, medindo 100 x 100 cm, produzida em 2009. ANDRUCHAK";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000328";"MORRO DO CARECA";"";"Pintura em tela com tinta acrílica, medindo 50 x 70 cm, produzida em 2004. NILZETE FREIRE";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000261";"NATAL IN TÓKIO";"";"Díptico em tinta acrílica sobre tela, medindo 150 x 200 cm (150 x 100 cm cada parte), produzida em 2005. JOTA MEDEIROS";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000185";"NATUREZA I";"";"Pintura sobre tela com tinta acrílica, medindo 40 x 40 cm, produzida em 2010. ERISMAR ANTUNES";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002094";"NATUREZA II";"";"Pintura sobre tela com tinta acrílica, medindo 40 x 40 cm, produzida em 2010. ERISMAR ANTUNES";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002345";"NATUREZA MORTA";"";"Pintura em tela com tinta acrílica, medindo 40 x 50 cm, produzida em 1995. MARÍGIA TERTULIANO";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002577";"NATUREZA MORTA";"";"Pintura em papel sobre eucatex com tinta acrílica, medindo 29 x 38 cm, produzida em 1983. SOLANGE";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002424";"NAVEGADOR";"";"Pintura em tela com tinta acrílica, medindo 70 x 90 cm, produzida em 2005. ROLIM";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002426";"NAVEGADOR II";"";"Pintura em tela com tinta acrílica, medindo 80 x 80 cm, produzida em 2005. ROLIM";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000217";"NET";"";"Pintura em linho com tinta acrílica, medindo 60 x 80 cm, produzida em 2001. ISAIAS RIBEIRO";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002253";"NU VERÃO";"";"Pintura em eucatex com tinta mista, medindo 48,5 x 71 cm, produzida em 1999. LEVI BULHÕES";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"001948";"O ALVORECER DA CIÊNCIA";"";"Pintura em tela com tinta óleo, medindo 50 x 30 cm, produzida em 2016. DENNIS LIMA";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000184";"OBJETO DE JUDAS";"";"Pintura em aquarela sobre papel, medindo 34 x 50 cm, produzida em 2000. ERASMO ANDRADE";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000149";"OBSERVADOR";"";"Pintura em tela com tinta acrílica, medindo 100 x 100 cm, produzida em 2009. ANDRUCHAK";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002579";"O céu de Pedoca";"";"Pintura em tela com stencil, medindo 30 x 20 cm, produzida em 2011. SURAMA RODRIGUES";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002578";"O coração de Pedoca";"";"Pintura em tela com stencil, medindo 30 x 20 cm, produzida em 2011. SURAMA RODRIGUES";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002011";"O FORTE DOS REIS MAGOS";"";"Pintura sobre tela com tinta acrílica, medindo 170 x 90 cm, produzida em (s/d). ELIZABETH RAULINO";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000497";"OLHOS EM FOTOSSINTESE";"";"Pintura em papel reciclado com tinta pastel, medindo 78 x 74 cm, produzida em 2003. SOCORRO EVANGELISTA";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002366";"O MAMULENGO NO CANGAÇO";"";"Pintura em eucatex com tinta óleo, medindo 50 x 50 cm, produzida em 1977. PAULO GILVAN";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002307";"O OUTRO";"";"Pintura PVA sobre tela, medindo 44 x 54 cm, produzida em 2002. MAKARIOS MAIA";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000172";"O PÉ";"";"Pintura em madeira com tinta óleo, medindo 93 x 143 cm, produzida em 1999. DIETER RUCKHABERLE";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000150";"OUTROS MUNDOS";"";"Pintura em tela com tinta acrílica, medindo 100 x 100 cm, produzida em 2009. ANDRUCHAK";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002649";"O VAQUEIRO";"";"Pintura em papel com tinta aquarela, medindo 35 x 27,8cm, produzida em 2004. VICENTE VITORIANO";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002308";"O VISÍVEL E O INVISÍVEL";"";"Pintura em tela com tinta mista, medindo 70 x 100 cm, produzida em 2017. MAKARIOS MAIA";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000219";"PADRÕES DE WOLTEAU";"";"Pintura em papel com tinta acrílica e pigmentos, medindo 64 x 45 cm, produzida em 2005. ÍTALO TRINDADE";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"2017033102";"Pintura";"";"Pintura";"";""
"000560";"PAISAGEM";"";"Pintura mista sobre papel sobre eucatex, medindo 60 x 90 cm, produzida em 1998. THOMÉ FILGUEIRA";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002012";"PAISAGEM";"";"Pintura sobre tela com tinta acrílica, medindo 48 x 74 cm, produzida em 1993. ELMA";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000512";"PAISAGENS";"";"Pintura em papel reciclado com giz cera, medindo 20 x 45 cm, produzida em 1986. SOCORRO EVANGELISTA";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"001829";"PALETA";"";"Pintura em tela com tinta acrílica, medindo 50 x 65 cm, produzida em 2018. CARMELITA";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000176";"PALHAÇO";"";"Pintura mista sobre papel, medindo 80 x 50 cm, produzida em 2008. EDUARDO AZEVEDO";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"001635";"PERNAS";"";"Pintura em tela com tinta acrílica, medindo 30 x 100 cm, produzida em 2017. CARLOS SERGIO BORGES";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000333";"PESCADORES";"Conserto da rede";"Pintura em acrílica sobre tela, medindo 65 x 80 cm, produzida em 1999. PEDRO ALVES";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000154";"PODER DO PASSADO";"";"Pintura em tela com tinta acrílica, medindo 50 x 110 cm, produzida em 2005. ANTONIO EMYGDIO";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000229";"QUADRO CIRCUNSCRITO";"";"Pintura em eucatex com tinta acrílica, medindo 30 x 30 cm, produzida em 2006. JOTA MEDEIROS";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000558";"QUEIMADA I";"";"Pintura em tela com tinta óleo, medindo 62 x 92 cm, produzida em 1990. THOMÉ FILGUEIRA";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000559";"QUEIMADA II";"";"Pintura em tela com tinta óleo, medindo 62 x 92 cm, produzida em 1990. THOMÉ FILGUEIRA";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"001828";"REITORIA";"";"Pintura em tela com tinta acrílica, medindo 50 x 70 cm, produzida em 2018. CARMELITA";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000129";"REITORIA DA UFRN";"";"Pintura em aquarela sobre papel, medindo 28 x 40 cm, produzida em 2013. ALBERTO GIULIANI";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"2017033116";"Pintura";"";"Pintura";"";""
"000595";"RENDADOS BRANCOS II";"";"Pintura em papel com tinta acrílica, medindo 100 x 73 cm, produzida em 2005. VICENTE VITORIANO";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002356";"SANCHO PANÇA";"";"Pintura em papel com pastel seco, medindo 63 x 42 cm, produzida em 1965. NEWTON NAVARRO";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000599";"Sem Título";"";"Pintura em tela com tinta acrílica, medindo 58 x 68 cm, produzida em 2007. ZAÍRA CALDAS";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000127";"SEM TÍTULO";"";"Pintura em aquarela sobre papel, medindo 23 x 26 cm, produzida em 2010. ALBERTO GIULIANI";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000144";"SEM TÍTULO";"";"Pintura sobre papel com tinta aquarela, medindo 40 x 100 cm, produzida em 2005. ANA RIQUE";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"001886";"SEM TÍTULO";"";"Pintura em papel com tinta aquarela, medindo 20 x 28 cm, produzida em 2000. CATARINA NEVEROVSKY";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002311";"SEM TÍTULO";"";"Pintura em papel com tinta aquarela, medindo 40 x 30 cm, produzida em 2013. MARCOS CÂMARA JR";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002367";"SEM TÍTULO";"";"Pintura em tela sobre eucatex com tinta acrílica, medindo 58 x 48 cm, produzida 1998. PEDRO ALVES";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002369";"SEM TÍTULO";"";"Pintura em tela com tinta acrílica, medindo 48.5 x 78.5 cm, produzida em 1977. RAUL CÓRDULA FILHO";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002646";"SEM TÍTULO";"";"Pintura em papel com tinta aquarela, medindo 26 x 18 cm, produzida em 2007. VANDEBERG MEDEIROS";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002547";"SEM TÍTULO I";"";"Pintura em tela com tinta acrílica, medindo 30 x 30 cm, produzida em 2008. SOCORRO EVANGELISTA";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002647";"SERTÃO";"";"Pintura em papel com tinta aquarela, medindo 20 x 30 cm, produzida em 2006. VANDEBERG MEDEIROS";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000166";"SEU CHICO DO CAMARÃO";"";"Pintura em tela com tinta óleo, medindo 60 x 50 cm, produzida em 2003. CELINA RIBEIRO";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000151";"SOL";"";"Pintura em tela com tinta acrílica, medindo 100 x 100 cm, produzida em 2009. ANDRUCHAK";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002156";"SOLIDÃO";"";"Pintura sobre papel com tinta aquarela, medindo 24 x 32 cm, produzida em 2007. IVANILDA PINHEIRO";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000207";"S/Título";"";"Pintura em papel com tinta aquarela, medindo 20 x 30 cm, produzida em (S/D). GILVAN LIRA";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"002655";"S/Título";"";"Xilogravura em papel, medindo 50 x 50 cm, produzida em 2018. YOLANDA CARVALHO";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
"000153";"S/TÍTULO";"";"Pintura em tela com tinta acrílica, medindo 100 x 80 cm, produzida em s/d. ANDRUCHAK";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Pintura";"";"Pintura";"";""
